Transaction number,Vendor ,Category,Amount
8001885262,FOCUS ON FOSTERING LTD,Children and Education,"£3,439.33"
8001885261,FOCUS ON FOSTERING LTD,Children and Education,"£3,439.33"
8001885254,FOSTER CARE ASSOCIATES LIMITED,Children and Education,"£3,437.14"
8001885253,FOSTER CARE ASSOCIATES LIMITED,Children and Education,"£3,437.14"
8001880922,PLATINUM HEALTH RESOURCES LIMITED,Temporary Accommodation,"£3,432.14"
8001880645,DEAF INITELY INDEPENDENT,Social care,"£3,431.53"
8001879199,MCCH SOCIETY LTD,Temporary Accommodation,"£3,429.64"
8001879178,MSASA CARE LTD,Temporary Accommodation,"£3,428.57"
8001880611,DRS CARE HOMES LTD,Temporary Accommodation,"£3,428.57"
8001880878,DRS CARE HOMES LTD,Temporary Accommodation,"£3,428.57"
8001880829,DRS CARE HOMES LTD,Temporary Accommodation,"£3,428.57"
8001885640,PRECIOUS HOMES LTD,Temporary Accommodation,"£3,428.57"
8001880612,DRS CARE HOMES LTD,Temporary Accommodation,"£3,428.57"
8001880753,DRS CARE HOMES LTD,Temporary Accommodation,"£3,428.57"
8001880746,DRS CARE HOMES LTD,Temporary Accommodation,"£3,428.57"
8001885286,FAMILIES FOR CHILDREN (SOUTH) LTD,Children and Education,"£3,428.40"
8001869012,CARE UK COMMUNITY PARTNERSHIPS LTD,Temporary Accommodation,"£3,423.90"
8001868979,ROSEDENE NURSING HOME,Temporary Accommodation,"£3,420.90"
8001885350,XCEL 2000 FOSTERCARE SERVICES LTD,Children and Education,"£3,420.00"
8001880754,MSASA CARE LTD,Temporary Accommodation,"£3,419.79"
8001879170,SOMERSET VILLA RESIDENTIAL CARE HOM,Temporary Accommodation,"£3,409.71"
8001885205,24 SEVEN FOSTERING SERVICES LTD,Children and Education,"£3,407.14"
8001885322,AFFINITY FOSTERING SERVICE LTD,Children and Education,"£3,407.14"
8001885158,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,407.14"
8001885241,24 SEVEN FOSTERING SERVICES LTD,Children and Education,"£3,407.14"
8001885206,24 SEVEN FOSTERING SERVICES LTD,Children and Education,"£3,407.14"
8001880791,ROCKLEY DENE HOMES LTD T/A CANDLE C,Temporary Accommodation,"£3,400.71"
5201143785,SWEETT (UK) LIMITED,"Construction, Property and Fac Man","£3,400.00"
8001862081,TURKISH CYPRIOT COMMUNITY ASSN.,Social care,"£3,379.60"
8001885762,NAZARETH CARE CHARITABLE TRUST,Social care,"£3,368.57"
8001885606,SHERRINGHAM LODGE,Temporary Accommodation,"£3,365.31"
8001885700,PRIORY GROUP LIMITED,Temporary Accommodation,"£3,360.86"
8001885260,FOCUS ON FOSTERING LTD,Children and Education,"£3,360.00"
8001885151,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,359.44"
1900806038,EMERGENCY ACCOMMODATION LTD,Temporary Accommodation,"£3,344.00"
8001880766,BLOSSOM COMMUNITY CARE,Temporary Accommodation,"£3,342.86"
8001885157,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,342.86"
8001885349,NEXT STEP FOSTERING SERVICES LTD,Children and Education,"£3,330.30"
8001880010,ST ELIZABETHS CENTRE,Social care,"£3,330.04"
5201141855,MIDDLESEX UNIVERSITY,Learning and Development,"£3,330.00"
1900806593,REDACTED PERSONAL DATA,People and Recruitment,"£3,330.00"
8001885234,SUPPORTED FOSTERING SERVICES,Children and Education,"£3,329.01"
8001885361,SUPPORTED FOSTERING SERVICES,Children and Education,"£3,329.01"
8001885285,SUPPORTED FOSTERING SERVICES,Children and Education,"£3,329.01"
8001885235,SUPPORTED FOSTERING SERVICES,Children and Education,"£3,329.01"
8001885186,SUPPORTED FOSTERING SERVICES,Children and Education,"£3,328.89"
8001885202,SUPPORTED FOSTERING SERVICES,Children and Education,"£3,326.19"
1900805322,JOHN ROWAN AND PARTNERS LLP,"Construction, Property and Fac Man","£3,326.00"
8001885190,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,321.90"
8001885330,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,321.73"
8001885213,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,321.73"
8001885331,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,321.73"
8001878587,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,321.43"
8001878597,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,321.43"
8001878616,TWINGLOBE CARE HOMES LTD,Social care,"£3,321.43"
8001879295,CARE UK COMMUNITY PARTNERSHIPS LTD,Temporary Accommodation,"£3,321.43"
8001878600,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,321.43"
8001878601,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,321.43"
8001878599,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,321.43"
8001878602,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,321.43"
8001878620,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,321.43"
8001878619,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,321.43"
8001878585,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,321.43"
8001878606,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,321.43"
8001878588,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,321.43"
8001878592,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,321.43"
8001885256,FOCUS ON FOSTERING LTD,Children and Education,"£3,321.43"
8001885230,INTEGRATED FOSTERING SERVICES LTD,Children and Education,"£3,320.66"
8001885231,INTEGRATED FOSTERING SERVICES LTD,Children and Education,"£3,320.66"
8001885177,FOSTERING OPTIONS LTD,Children and Education,"£3,316.80"
8001856641,ALLFORCARE,Social care,"£3,316.00"
8001875881,ST LUCY CARE SER T/A STEP FORWARD H,Social care,"£3,315.00"
1900805058,HOPEWELL SCHOOL LTD,General,"£3,307.68"
1900805063,HOPEWELL SCHOOL LTD,General,"£3,307.68"
1900805062,HOPEWELL SCHOOL LTD,General,"£3,307.68"
8001882826,ATLANTIC LODGE  LTD,"Construction, Property and Fac Man","£3,304.00"
8001885259,ACORN FOSTERING SERVICES LIMITED,Children and Education,"£3,300.00"
200345486,HARINGEY PHOENIX GROUP,Social care,"£3,281.22"
8001880736,CONNIFIERS CARE LIMITED,Temporary Accommodation,"£3,278.57"
8001880750,CONNIFIERS CARE LIMITED,Temporary Accommodation,"£3,278.57"
8001885228,GREATER LONDON FOSTERING LTD,Children and Education,"£3,272.79"
5201144362, ITM COMMUNICATIONS LTD,IT and Telecoms,"£3,272.31"
1900805347,STEP BY STEP,Children and Education,"£3,271.40"
8001885257,FOCUS ON FOSTERING LTD,Children and Education,"£3,267.90"
8001868938,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£3,267.90"
8001885251,FOCUS ON FOSTERING LTD,Children and Education,"£3,267.81"
8001885338,FOCUS ON FOSTERING LTD,Children and Education,"£3,261.43"
8001839741,BEACON LODGE CHARITABLE TRUST,Children and Education,"£3,257.16"
8001879173,SOMERSET VILLA RESIDENTIAL CARE HOM,Temporary Accommodation,"£3,257.14"
8001885170,FOCUS ON FOSTERING LTD,Children and Education,"£3,257.14"
8001882735,SILVER BIRCH CARE LTD,"Construction, Property and Fac Man","£3,252.85"
5201144114,UNIFY ENTERPRISE COMMUNICATIONS LIM,IT and Telecoms,"£3,252.12"
8001869601,VINEYARD (UK) SERVICES LTD,Social care,"£3,250.60"
5201144479,FREDERICK STAFFORD PLANNING LTD,People and Recruitment,"£3,250.00"
8001880780,BAXENDALE WOODSIDE HOME,Temporary Accommodation,"£3,248.57"
1900805411,LEXISNEXIS VISUALFILES,Communication,"£3,244.88"
8001885354,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,242.57"
8001880070,VENETIA RESIDENTIAL CARE HOME,Temporary Accommodation,"£3,240.00"
8001885237,24 SEVEN FOSTERING SERVICES LTD,Children and Education,"£3,235.71"
8001885236,24 SEVEN FOSTERING SERVICES LTD,Children and Education,"£3,235.71"
8001885281,TALAWA FOSTERING SERVICES LTD,Children and Education,"£3,235.71"
1900806104,STUF STRATEGIC URBAN FUTURES,People and Recruitment,"£3,226.14"
8001885302,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£3,221.40"
8001885214,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£3,221.40"
8001885372,SUPPORTED FOSTERING SERVICES,Children and Education,"£3,218.05"
8001885373,SUPPORTED FOSTERING SERVICES,Children and Education,"£3,218.05"
5201143651,PROFESSOR CHRIS BENTLEY CONSULTING,People and Recruitment,"£3,217.20"
1900806640,WASTE & RESOURCES ACTION PROGRAMME,General,"£3,215.00"
8001885635,NAS SERVICES LTD,Social care,"£3,214.50"
8001879292,MELROSE HOUSE,Temporary Accommodation,"£3,214.29"
8001880613,SCIMITAR CARE HOTELS PLC,Temporary Accommodation,"£3,214.29"
8001885169,THE FOSTERING FOUNDATION LTD,Children and Education,"£3,214.29"
8001885358,WELCOME FOSTER CARE LTD,Children and Education,"£3,214.29"
8001885212,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,214.29"
8001885210,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,214.29"
8001885196,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,214.29"
8001879169,SOMERSET VILLA RESIDENTIAL CARE HOM,Temporary Accommodation,"£3,214.29"
8001880838,DRS CARE HOMES LTD,Temporary Accommodation,"£3,214.29"
8001885250,RAINBOW FOSTERING SERVICES LTD,Children and Education,"£3,214.29"
8001885665,SPRINGDENE NURSING & CARE HOMES LTD,Temporary Accommodation,"£3,214.29"
8001880797,DRS CARE HOMES LTD,Temporary Accommodation,"£3,214.29"
8001880839,DRS CARE HOMES LTD,Temporary Accommodation,"£3,214.29"
8001885199,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,214.29"
8001880801,DRS CARE HOMES LTD,Temporary Accommodation,"£3,214.29"
8001885208,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,214.29"
8001880819,SCIMITAR CARE HOTELS PLC,Temporary Accommodation,"£3,214.29"
8001879316,FITZROY SUPPORT,Temporary Accommodation,"£3,214.29"
8001885195,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,214.29"
8001885194,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,214.29"
8001879172,SOMERSET VILLA RESIDENTIAL CARE HOM,Temporary Accommodation,"£3,214.29"
8001885223,24 SEVEN FOSTERING SERVICES LTD,Children and Education,"£3,214.29"
8001885308,GREATER LONDON FOSTERING LTD,Children and Education,"£3,212.53"
8001885277,24 SEVEN FOSTERING SERVICES LTD,Children and Education,"£3,210.00"
1900805883,CLIFFORD DEVLIN LTD,"Construction, Property and Fac Man","£3,210.00"
8001885282,24 SEVEN FOSTERING SERVICES LTD,Children and Education,"£3,210.00"
8001885229,GREATER LONDON FOSTERING LTD,Children and Education,"£3,208.63"
8001885299,GREATER LONDON FOSTERING LTD,Children and Education,"£3,208.63"
8001885192,GREATER LONDON FOSTERING LTD,Children and Education,"£3,208.50"
8001885227,GREATER LONDON FOSTERING LTD,Children and Education,"£3,208.50"
8001869542,VINEYARD (UK) SERVICES LTD,Temporary Accommodation,"£3,200.00"
5201141963,PELLINGS LLP,"Construction, Property and Fac Man","£3,200.00"
8001885758,MAGICARE LTD,Temporary Accommodation,"£3,195.00"
8001885363,FOCUS ON FOSTERING LTD,Children and Education,"£3,192.90"
8001885320,FOCUS ON FOSTERING LTD,Children and Education,"£3,192.86"
5201141778,REDACTED PERSONAL DATA,People and Recruitment,"£3,192.10"
200345485,KURDISH COMMUNITY CENTRE,Social care,"£3,189.68"
5201144831,"EAST ARCHIT, LANDSCAPE, URBAN DSGN",People and Recruitment,"£3,188.50"
8001885622,NORTH LONDON BIKUR CHOLIM LTD,Social care,"£3,178.89"
8001882770,FOREST CARE SERVICES LIMITED,"Construction, Property and Fac Man","£3,174.39"
5201142104,UK POWER NETWORKS (OPERATIONS) LTD,Public Realm,"£3,174.00"
5201143582,UK POWER NETWORKS (OPERATIONS) LTD,Public Realm,"£3,174.00"
8001869049,SPRINGDENE NURSING & CARE HOMES LTD,Social care,"£3,172.33"
8001869023,PATERNOSTER HOUSE CARE CENTRE,Temporary Accommodation,"£3,171.43"
8001885172,FIVE RIVERS CHILD CARE LTD,Children and Education,"£3,171.43"
8001885188,FIVE RIVERS CHILD CARE LTD,Children and Education,"£3,171.43"
8001885222,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,171.43"
8001885173,FIVE RIVERS CHILD CARE LTD,Children and Education,"£3,171.43"
8001885219,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,171.43"
8001885220,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,171.43"
8001885292,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,171.43"
8001885221,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,171.43"
8001869025,ROCKLEY DENE HOMES LTD T/A CANDLE C,Temporary Accommodation,"£3,168.68"
8001885317,LINK FOSTERING AGENCY LIMITED,Children and Education,"£3,165.21"
8001885311,LINK FOSTERING AGENCY LIMITED,Children and Education,"£3,165.21"
8001880047,UNIFIED CARE LTD T/A VICTORIA'S CAR,Temporary Accommodation,"£3,159.86"
8001885303,FOSTER CARE LINK LTD,Children and Education,"£3,151.20"
8001885289,SUPPORTED FOSTERING SERVICES,Children and Education,"£3,150.00"
8001885324,TALAWA FOSTERING SERVICES LTD,Children and Education,"£3,150.00"
8001885165,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,150.00"
1900806619,GRIFFIN ASSOCIATES LTD,People and Recruitment,"£3,150.00"
8001885342,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,150.00"
8001885312,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,150.00"
8001885276,TALAWA FOSTERING SERVICES LTD,Children and Education,"£3,150.00"
8001885365,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,150.00"
8001885293,ALLIANCE FOSTER CARE LIMITED,Children and Education,"£3,150.00"
8001868995,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£3,149.83"
8001880798,CHITIMALI LOCUM MEDICAL LIMITED,Temporary Accommodation,"£3,149.57"
8001885182,GREATER LONDON FOSTERING LTD,Children and Education,"£3,149.40"
8001879296,MAISON MOTI LTD,Temporary Accommodation,"£3,143.57"
8001879319,MAISON MOTI LTD,Temporary Accommodation,"£3,143.57"
1900805759,HOMES FOR HARINGEY LIMITED,Finance,"£3,142.48"
8001839781,YOUTH JUSTICE BOARD FOR ENGLAND & W,Children and Education,"£3,140.00"
8001840582,YOUTH JUSTICE BOARD FOR ENGLAND & W,Children and Education,"£3,140.00"
8001882706,THEMICARE LTD,"Construction, Property and Fac Man","£3,136.00"
8001883441,HAZELDENE CARE & SUPPORT LTD,Social care,"£3,131.71"
8001880868,ENHAM,Temporary Accommodation,"£3,130.46"
8001885283,RYANCARE FOSTERING LTD,Children and Education,"£3,128.57"
8001885284,HILLCREST CARE SERVICES LTD,Children and Education,"£3,128.57"
8001885191,RYANCARE FOSTERING LTD,Children and Education,"£3,128.57"
8001885224,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£3,128.57"
8001885217,RYANCARE FOSTERING LTD,Children and Education,"£3,128.57"
8001885325,INTEGRATED FOSTERING SERVICES LTD,Children and Education,"£3,128.57"
8001885163,HILLCREST CARE SERVICES LTD,Children and Education,"£3,128.57"
8001885298,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£3,128.57"
8001885209,RYANCARE FOSTERING LTD,Children and Education,"£3,128.57"
8001885345,RYANCARE FOSTERING LTD,Children and Education,"£3,128.57"
8001885272,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,128.57"
8001885297,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£3,128.57"
8001885255,24 SEVEN FOSTERING SERVICES LTD,Children and Education,"£3,128.57"
8001885280,TALAWA FOSTERING SERVICES LTD,Children and Education,"£3,128.57"
8001885364,RYANCARE FOSTERING LTD,Children and Education,"£3,128.57"
8001885953,BANYA FAMILY PLACEMENT AGENCY LIMIT,Children and Education,"£3,128.57"
8001885612,THE SONS OF DIVINE PROVIDENCE,Temporary Accommodation,"£3,128.01"
8001879134,PARADISE HOUSE ASSOCIATION LTD,Temporary Accommodation,"£3,117.73"
8001885334,OUTLOOK FOSTERING SERVICES LTD,Children and Education,"£3,108.09"
8001885288,SUNBEAM FOSTERING AGENCY LTD,Children and Education,"£3,107.14"
8001885287,SUNBEAM FOSTERING AGENCY LTD,Children and Education,"£3,107.14"
8001885149,SUNBEAM FOSTERING AGENCY LTD,Children and Education,"£3,107.14"
8001885321,RYANCARE FOSTERING LTD,Children and Education,"£3,107.14"
5201142220,EFFECTABLE CONSTRUCTION SERVICES LT,Social care,"£3,103.17"
8001885359,SEAFIELDS FOSTERING LIMITED,Children and Education,"£3,102.99"
8001885183,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,098.57"
8001885353,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,098.57"
8001885374,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,098.57"
8001885152,LINK FOSTERING AGENCY LIMITED,Children and Education,"£3,098.57"
8001885351,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,098.57"
8001885352,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,098.57"
8001885291,FOCUS ON FOSTERING LTD,Children and Education,"£3,095.70"
5201143771,BOXCOUK,Communication,"£3,095.00"
1900806181,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man","£3,092.05"
8001885313,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,087.00"
8001885341,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,087.00"
8001880013,WESTELM HOMES LIMITED,Temporary Accommodation,"£3,081.86"
8001866661,MAREGO LTD,Social care,"£3,080.00"
8001878613,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.86"
8001878579,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.86"
8001878571,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.86"
8001878576,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.86"
8001878611,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.86"
8001878577,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.86"
8001878567,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.86"
8001878570,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.86"
8001878608,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.86"
8001878581,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.86"
8001878609,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.86"
8001878610,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.86"
8001878578,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.86"
8001878565,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.86"
8001878589,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.86"
8001878566,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.86"
8001878590,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.86"
8001878569,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.86"
8001878604,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.86"
8001878573,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.86"
8001878562,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.86"
8001878580,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.86"
8001885371,XCEL 2000 FOSTERCARE SERVICES LTD,Children and Education,"£3,077.14"
8001880771,DRS CARE HOMES LTD,Temporary Accommodation,"£3,077.14"
8001885370,XCEL 2000 FOSTERCARE SERVICES LTD,Children and Education,"£3,077.14"
8001869006,NEW CENTURY CARE (FINCHLEY) LTD,Temporary Accommodation,"£3,065.18"
8001885181,PHOENIX COMMUNITY CARE LTD,Children and Education,"£3,064.29"
8001885275,TALAWA FOSTERING SERVICES LTD,Children and Education,"£3,064.29"
8001885179,PHOENIX COMMUNITY CARE LTD,Children and Education,"£3,064.29"
8001885180,PHOENIX COMMUNITY CARE LTD,Children and Education,"£3,064.29"
1900805160,PREMIER CAREWAITING LTD,General,"£3,063.48"
200345466,DIMENSIONS (UK) LIMITED,Social care,"£3,060.96"
8001885294,PHOENIX COMMUNITY CARE LTD,Children and Education,"£3,060.00"
8001885201,PHOENIX COMMUNITY CARE LTD,Children and Education,"£3,060.00"
8001885295,PHOENIX COMMUNITY CARE LTD,Children and Education,"£3,060.00"
8001878586,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,056.65"
8001878593,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,056.65"
8001878591,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,056.65"
8001885355,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,055.50"
8001880093,ROSS WYLD CARE HOME,Temporary Accommodation,"£3,054.90"
8001879157,ROYAL MENCAP SOCIETY,Temporary Accommodation,"£3,054.09"
5201144302,G W TWILLEY & SON LTD,General,"£3,047.00"
8001880716,DRS CARE HOMES LTD,Temporary Accommodation,"£3,043.37"
8001885273,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,042.86"
8001885226,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,042.86"
8001873984,SEVACARE (UK) LTD,Social care,"£3,031.72"
8001885187,TACT,Children and Education,"£3,030.00"
8001885189,TACT,Children and Education,"£3,030.00"
8001885305,TACT,Children and Education,"£3,030.00"
8001879166,MILLENNIUM CARE LTD,Temporary Accommodation,"£3,029.66"
5201142637,EXPOSURE ORGANISATION LTD,Communication,"£3,027.50"
5201142638,EXPOSURE ORGANISATION LTD,Communication,"£3,027.50"
8001885326,RAINBOW FOSTERING SERVICES LTD,Children and Education,"£3,025.71"
8001857181,NEXT STEP SUPPORT LTD,Social care,"£3,024.80"
5201144170,KENYON BLOCK CONSULTANTS LTD,People and Recruitment,"£3,024.00"
