Transaction No.,Vendor Name, Category ,Amount
8001716629,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£2,978.57"
8001716630,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£2,978.57"
8001716634,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£2,978.57"
8001716640,TWINGLOBE CARE HOMES LTD,Social Care,"£2,978.57"
8001716644,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£2,978.57"
8001716645,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£2,978.57"
8001716647,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£2,978.57"
8001726716,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£2,977.15"
8001717142,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£2,975.65"
1900798082,CITY OF LONDON,Learning and Development,"£2,975.00"
8001707168,DRS CARE HOMES LTD,Temporary Accommodation,"£2,967.43"
8001718240,WOODSIDE HOME,Temporary Accommodation,"£2,962.71"
8001721798,METHODIST HOMES FOR THE AGED,Temporary Accommodation,"£2,961.96"
8001717190,BUPA CARE HOMES (GL) LTD,Temporary Accommodation,"£2,961.43"
8001692301,BLACKBURN WITH DARWEN BOROUGH COUNC,Children and Education,"£2,959.76"
8001716623,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£2,958.04"
8001716631,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£2,958.04"
8001716633,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£2,958.04"
8001724023,XCHANGE PROPERTY SERVICES LTD,"Construction, Property and Fac Man","£2,956.78"
8001721898,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,953.86"
5201132097,CGI IT UK LIMITED,IT and Telecoms,"£2,947.30"
5201131371,ASKEWS & HOLTS LIBRARY SERVICES LTD,Communication,"£2,946.02"
8001718168,BLOSSOM COMMUNITY CARE,Temporary Accommodation,"£2,936.14"
5201129648,PARKEON LTD,Public Realm,"£2,933.00"
8001690032,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£2,931.84"
8001719981,LOOK AHEAD CARE AND SUPPORT LTD,Social Care,"£2,928.72"
1900797542,CLIFFORD DEVLIN LTD,"Construction, Property and Fac Man","£2,923.00"
8001716636,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£2,916.28"
8001696136,PRECIOUS HOMES LTD,Temporary Accommodation,"£2,914.29"
8001696184,MAGICARE LTD,Temporary Accommodation,"£2,914.29"
8001696185,MAGICARE LTD,Temporary Accommodation,"£2,914.29"
8001725531,ISLINGTON COUNCIL,Children and Education,"£2,914.28"
1900798537,JON STROUD LIMITED,General,"£2,913.96"
8001704782,MAREGO LTD,Social Care,"£2,905.00"
8001718241,WOODSIDE HOME,Temporary Accommodation,"£2,900.71"
5201131340,TAILORMADE PRODUCTIONS (UK) LTD,General,"£2,900.00"
5201130304,DELL CORPORATION LTD,IT and Telecoms,"£2,899.74"
8001718218,ST ALEX LTD,Temporary Accommodation,"£2,898.50"
8001696077,NORWOOD SCHOOLS LTD,Temporary Accommodation,"£2,897.53"
8001696047,MAGICARE LTD,Temporary Accommodation,"£2,892.86"
5201131666,UNITED GUARDING SERVICES LTD,General,"£2,887.96"
8001717173,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£2,879.50"
8001701781,CONSENSA CARE LTD,Social Care,"£2,878.57"
8001718189,ASTON GRANGE LTD,Temporary Accommodation,"£2,878.57"
8001718194,BLOSSOM COMMUNITY CARE,Temporary Accommodation,"£2,878.57"
8001718245,BROWNLOW ENTERPRISES LTD,Temporary Accommodation,"£2,878.57"
8001718246,REDACTED PERSONAL DATA,Temporary Accommodation,"£2,878.57"
8001718267,ASTON GRANGE LTD,Temporary Accommodation,"£2,878.57"
8001718271,BROWNLOW ENTERPRISES LTD,Temporary Accommodation,"£2,878.57"
8001718280,ASTON GRANGE LTD,Temporary Accommodation,"£2,878.57"
8001718283,ASTON GRANGE LTD,Temporary Accommodation,"£2,878.57"
8001718284,ASTON GRANGE LTD,Temporary Accommodation,"£2,878.57"
8001718319,ASTON GRANGE LTD,Temporary Accommodation,"£2,878.57"
8001718342,ROSS WYLD CARE HOME,Temporary Accommodation,"£2,878.57"
8001719301,MAGICARE LTD,Temporary Accommodation,"£2,878.57"
8001719405,MAGICARE LTD,Temporary Accommodation,"£2,878.57"
8001719419,MAGICARE LTD,Temporary Accommodation,"£2,878.57"
8001721935,THE GRANGE,Temporary Accommodation,"£2,878.57"
8001721937,THE GRANGE,Temporary Accommodation,"£2,878.57"
8001717193,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£2,875.08"
1900797804,FOOTSTEPS FOOTBALL ACADEMY,Children and Education,"£2,860.00"
8001713161,NORTH LONDON ASIAN CARE,Social Care,"£2,859.38"
8001696341,NEXT STEP SUPPORT LTD,Social Care,"£2,852.00"
8001700341,TURKISH CYPRIOT COMMUNITY ASSN.,Social Care,"£2,852.00"
8001726714,TACT,Children and Education,"£2,852.00"
8001731601,NTEC SUPPORT SERVICES LTD,Temporary Accommodation,"£2,848.00"
8001718260,SURREY COUNTY COUNCIL,Temporary Accommodation,"£2,844.83"
8001717086,BUPA CARE HOMES (BNH) LTD,Temporary Accommodation,"£2,835.22"
8001717157,BROOKLAND HOMES LTD,Temporary Accommodation,"£2,835.22"
8001701801,CONSENSA CARE LTD,Social Care,"£2,834.29"
8001719309,REDACTED PERSONAL DATA,Temporary Accommodation,"£2,833.58"
8001721908,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,825.43"
1900797381,KENDALL & SONS LTD,"Construction, Property and Fac Man","£2,824.00"
8001718196,CONNIFIERS CARE LIMITED,Temporary Accommodation,"£2,820.29"
5201132365,RINGWAY JACOBS LIMITED,Public Realm,"£2,812.31"
8001721843,QUANTUM CARE LIMITED,Temporary Accommodation,"£2,812.14"
8001703401,KISHARON,Social Care,"£2,811.60"
8001718148,BELMONT HOUSE CARE HOME,Temporary Accommodation,"£2,806.74"
8001717079,LIFE STYLE CARE (2011) PLC,Temporary Accommodation,"£2,804.13"
8001683418,LONDON CARE PLC,Social Care,"£2,802.24"
8001696321,NEXT STEP SUPPORT LTD,Temporary Accommodation,"£2,800.00"
8001696381,NEXT STEP SUPPORT LTD,Social Care,"£2,800.00"
8001717963,DILIGENT CARE SERVICES LTD,Social Care,"£2,800.00"
8001724221,PERSON CENTRED CARE HOMES DAY OPPS,Social Care,"£2,800.00"
8001719306,REDACTED PERSONAL DATA,Temporary Accommodation,"£2,799.30"
5201130605,MOYGLEN CONSTRUCTION LTD,"Construction, Property and Fac Man","£2,798.00"
1900798496,VAROSI ESTATES LIMITED,Temporary Accommodation,"£2,793.00"
1900797441,REDACTED PERSONAL DATA,General,"£2,787.00"
8001696059,MAGICARE LTD,Temporary Accommodation,"£2,785.71"
8001696164,MAGICARE LTD,Temporary Accommodation,"£2,785.71"
8001696178,MAGICARE LTD,Temporary Accommodation,"£2,785.71"
8001718074,SCIMITAR CARE HOTELS PLC,Temporary Accommodation,"£2,783.36"
8001718318,DRS CARE HOMES LTD,Temporary Accommodation,"£2,783.36"
8001719380,PARKVIEW HOUSE CARE LTD,Temporary Accommodation,"£2,783.36"
8001719451,MAGICARE LTD,Temporary Accommodation,"£2,783.36"
8001699923,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£2,780.00"
8001718117,CONNIFIERS CARE LIMITED,Temporary Accommodation,"£2,764.49"
8001710161,EXTRA MILE CARE COMPANY,Social Care,"£2,762.14"
8001718265,ASTON GRANGE LTD,Temporary Accommodation,"£2,745.71"
8001718308,ASTON GRANGE LTD,Temporary Accommodation,"£2,745.71"
8001721924,THE HILLINGS LTD,Social Care,"£2,745.71"
8001716596,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£2,743.76"
8001716635,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£2,743.76"
8001716637,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£2,743.76"
8001716638,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£2,743.76"
8001716641,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£2,743.76"
8001716650,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£2,743.76"
8001717097,MULLINVAM LIMITED,Temporary Accommodation,"£2,742.57"
8001718281,SCIMITAR CARE HOTELS PLC,Temporary Accommodation,"£2,742.22"
8001696067,REDACTED PERSONAL DATA,Temporary Accommodation,"£2,742.17"
8001718159,MAPLE CARE AND SUPPORT SERVICES LTD,Temporary Accommodation,"£2,741.29"
8001721831,MAPLE CARE AND SUPPORT SERVICES LTD,Temporary Accommodation,"£2,741.29"
8001717203,MAGICARE LTD,Temporary Accommodation,"£2,740.01"
8001717084,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£2,739.65"
1900798224,HAMPTON'S RESOURCING,People and Recruitment,"£2,736.00"
1900798226,HAMPTON'S RESOURCING,People and Recruitment,"£2,736.00"
1900798227,HAMPTON'S RESOURCING,People and Recruitment,"£2,736.00"
8001717290,REDACTED PERSONAL DATA,Social Care,"£2,727.02"
8001717299,REDACTED PERSONAL DATA,Social Care,"£2,727.02"
8001717100,MAGICARE LTD,Temporary Accommodation,"£2,724.50"
8001717162,MAGICARE LTD,Temporary Accommodation,"£2,724.50"
8001717202,MAGICARE LTD,Temporary Accommodation,"£2,724.50"
8001726761,LONDON BOROUGH OF BARNET,Children and Education,"£2,723.18"
8001696881,NEXT STEP SUPPORT LTD,Social Care,"£2,720.00"
8001721947,JEWISH CARE,Temporary Accommodation,"£2,715.91"
8001718338,ALLIANCE CARE AND SUPPORT LTD,Temporary Accommodation,"£2,715.60"
8001718121,CONNIFIERS CARE LIMITED,Temporary Accommodation,"£2,710.37"
8001696064,REDACTED PERSONAL DATA,Temporary Accommodation,"£2,709.00"
8001717062,MAGICARE LTD,Temporary Accommodation,"£2,702.36"
8001726732,SEAFIELDS FOSTERING LIMITED,Children and Education,"£2,700.45"
8001696139,PARKVIEW HOUSE CARE LTD,Temporary Accommodation,"£2,693.58"
8001696215,MAGICARE LTD,Temporary Accommodation,"£2,693.58"
8001696092,SPRINGDENE NURSING & CARE HOMES LTD,Temporary Accommodation,"£2,692.84"
8001709341,CORE OUTREACH & CARE SERVICES UK LT,Social Care,"£2,688.00"
8001717092,NEWSTEAD NURSING HOME,Temporary Accommodation,"£2,676.41"
8001696086,SPRINGDENE NURSING & CARE HOMES LTD,Temporary Accommodation,"£2,675.31"
8001718174,DRS CARE HOMES LTD,Temporary Accommodation,"£2,674.81"
8001707604,AGUDAS ISRAEL HOUSING ASSOCIAT LTD,Social Care,"£2,671.43"
8001721757,JANITH HOMES LTD,Temporary Accommodation,"£2,666.31"
5201132099,PARK LEISURE LTD,Public Realm,"£2,660.00"
8001718176,ASHLEY HOUSE,Temporary Accommodation,"£2,657.14"
8001718302,ROSS WYLD CARE HOME,Temporary Accommodation,"£2,657.14"
8001719296,PAULINE HOGAN T/A STIRLINGPARK CARE,Temporary Accommodation,"£2,657.14"
8001719345,MAGICARE LTD,Temporary Accommodation,"£2,657.14"
8001726819,SHARED CARE SERVICES LTD,Children and Education,"£2,657.14"
8001721901,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,656.70"
1900797165,COMMUNITY LINKS TRADING LTD,People and Recruitment,"£2,655.50"
8001719312,REDACTED PERSONAL DATA,Temporary Accommodation,"£2,652.98"
8001721775,REDACTED PERSONAL DATA,Temporary Accommodation,"£2,652.71"
8001717161,CARE UK COMMUNITY PARTNERSHIPS LTD,Temporary Accommodation,"£2,652.32"
8001696210,NAZARETH HOUSE,Temporary Accommodation,"£2,649.00"
8001719315,R AND G SPARKES LTD,Social Care,"£2,648.64"
8001683867,LONDON CARE PLC,Social Care,"£2,642.32"
8001721943,JEWISH CARE,Temporary Accommodation,"£2,639.21"
5201131376,ASKEWS & HOLTS LIBRARY SERVICES LTD,Communication,"£2,636.06"
8001708081,TTP COUNSELLING CENTRE LTD,Social Care,"£2,635.89"
8001718258,REDACTED PERSONAL DATA,Temporary Accommodation,"£2,635.00"
8001718327,SCIMITAR CARE HOTELS PLC,Temporary Accommodation,"£2,634.38"
1900797834,PLEXUS LAW (OFFICE ACCOUNT),Finance,"£2,630.00"
8001723955,CARE R US LTD T/A KROSSROADS,"Construction, Property and Fac Man","£2,626.14"
5201131156,LOGICALIS UK LTD,IT and Telecoms,"£2,625.00"
8001717075,ROSS WYLD CARE HOME,Temporary Accommodation,"£2,623.84"
8001717107,THE CONIFERS HEALTHCARE LTD,Temporary Accommodation,"£2,622.65"
5201130258,XEROX FINANCE LTD,IT and Telecoms,"£2,618.75"
5201132019,REDACTED PERSONAL DATA,Sport and Leisure,"£2,617.60"
8001718188,ASHLEY HOUSE,Temporary Accommodation,"£2,616.93"
8001717186,MAGICARE LTD,Temporary Accommodation,"£2,613.79"
5201130804,CAPITA BUSINESS SERVICES LTD,IT and Telecoms,"£2,611.25"
8001721911,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,610.33"
8001721913,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,610.33"
1900797093,SICO EUROPE LTD,General,"£2,604.75"
1900797114,WEIGHT MANAGEMENT CENTRE LTD,Public Health,"£2,600.00"
1900797482,REDACTED PERSONAL DATA,Communication,"£2,600.00"
1900797589,PLEXUS CLIENT ACCOUNT,Finance,"£2,600.00"
8001701881,DILIGENT CARE SERVICES LTD,Temporary Accommodation,"£2,600.00"
8001723901,KARTEROS LTD T/A ST MARKS DAY SERVI,Social Care,"£2,600.00"
8001721906,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,597.36"
8001709981,SURECARE ENFIELD,Social Care,"£2,595.74"
8001719370,PAULINE HOGAN T/A STIRLINGPARK CARE,Temporary Accommodation,"£2,594.52"
1900797048,SOUNDINGS (CONSTRUCTION) LTD,People and Recruitment,"£2,591.67"
5201130569,ELEGANCE FURNITURE SUPPLIES LTD,General,"£2,590.00"
1900798252,SANCTUARY PERSONNEL LTD,People and Recruitment,"£2,587.50"
1900798255,SANCTUARY PERSONNEL LTD,People and Recruitment,"£2,587.50"
8001717006,REDACTED PERSONAL DATA,Social Care,"£2,586.64"
5201131214,EFFECTABLE CONSTRUCTION SERVICES LT,Social Care,"£2,583.24"
8001721819,THE ABBEYFIELD NORTH LONDON SOCIETY,Temporary Accommodation,"£2,581.41"
8001721847,THE ABBEYFIELD NORTH LONDON SOCIETY,Temporary Accommodation,"£2,581.41"
8001721899,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,578.27"
1900797374,ENGINEERING EMPLOYERS FEDERATION,General,"£2,574.90"
5201131858,KENYON BLOCK CONSULTANTS LTD,People and Recruitment,"£2,574.00"
8001696054,STIRLING PARK RESIDENTIAL HOME,Temporary Accommodation,"£2,571.43"
8001696096,SPRINGDENE NURSING & CARE HOMES LTD,Temporary Accommodation,"£2,571.43"
8001696103,MAGICARE LTD,Temporary Accommodation,"£2,571.43"
8001706341,PAULINE HOGAN T/A STIRLINGPARK CARE,Temporary Accommodation,"£2,571.43"
8001706361,PAULINE HOGAN T/A STIRLINGPARK CARE,Temporary Accommodation,"£2,571.43"
8001704075,MAGICARE LTD,Social Care,"£2,568.57"
8001718068,AVON LODGE UK LTD,Temporary Accommodation,"£2,568.57"
8001718139,AVON LODGE UK LTD,Temporary Accommodation,"£2,568.57"
8001718150,AVON LODGE UK LTD,Temporary Accommodation,"£2,568.57"
8001718152,BEECHRISE LTD,Temporary Accommodation,"£2,568.57"
8001718178,BROWNLOW ENTERPRISES LTD,Temporary Accommodation,"£2,568.57"
8001718253,ROSS WYLD CARE HOME,Temporary Accommodation,"£2,568.57"
8001718259,ROSS WYLD CARE HOME,Temporary Accommodation,"£2,568.57"
8001718263,ROSS WYLD CARE HOME,Temporary Accommodation,"£2,568.57"
8001718272,ROSS WYLD CARE HOME,Temporary Accommodation,"£2,568.57"
8001719303,FOUR SEASONS 2000 LIMITED,Temporary Accommodation,"£2,568.57"
8001719472,MAGICARE LTD,Social Care,"£2,568.57"
8001721875,THE GRANGE,Temporary Accommodation,"£2,568.57"
8001696070,REDACTED PERSONAL DATA,Temporary Accommodation,"£2,567.40"
8001721909,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,563.88"
8001721747,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,563.66"
8001721892,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,563.66"
8001721897,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,563.66"
8001696073,R AND G SPARKES LTD,Social Care,"£2,563.20"
8001718314,OURRIS PROPERTIES LIMITED,Temporary Accommodation,"£2,561.93"
8001718325,OURRIS PROPERTIES LIMITED,Temporary Accommodation,"£2,561.93"
8001718355,OURRIS PROPERTIES LIMITED,Temporary Accommodation,"£2,561.93"
8001717177,LIFE STYLE CARE (2011) PLC,Temporary Accommodation,"£2,557.11"
1900797812,RIG MEDICAL RECRUIT LTD,People and Recruitment,"£2,555.63"
1900798155,WILKIN CHAPMAN LLP,General,"£2,555.45"
8001717209,OURRIS RESIDENTIAL HOMES LTD,Temporary Accommodation,"£2,546.43"
8001717210,OURRIS RESIDENTIAL HOMES LTD,Temporary Accommodation,"£2,546.43"
8001717211,OURRIS RESIDENTIAL HOMES LTD,Temporary Accommodation,"£2,546.43"
8001717212,OURRIS RESIDENTIAL HOMES LTD,Temporary Accommodation,"£2,546.43"
8001717213,OURRIS RESIDENTIAL HOMES LTD,Temporary Accommodation,"£2,546.43"
8001717214,OURRIS RESIDENTIAL HOMES LTD,Temporary Accommodation,"£2,546.43"
8001717216,OURRIS RESIDENTIAL HOMES LTD,Temporary Accommodation,"£2,546.43"
8001717217,OURRIS RESIDENTIAL HOMES LTD,Temporary Accommodation,"£2,546.43"
8001719442,SPRINGMARSH HOMES LTD,Social Care,"£2,546.43"
8001696901,NEXT STEP SUPPORT LTD,Temporary Accommodation,"£2,540.00"
8001718339,EUROPEAN CARE & LIFESTYLES (UK) LTD,Temporary Accommodation,"£2,539.79"
8001719291,MAGICARE LTD,Temporary Accommodation,"£2,539.79"
8001719466,ROSEVIEW CARE HOMES,Temporary Accommodation,"£2,539.79"
5201131373,ASKEWS & HOLTS LIBRARY SERVICES LTD,Communication,"£2,527.96"
1900797835,PLEXUS LAW (OFFICE ACCOUNT),Finance,"£2,526.20"
8001717171,MAGICARE LTD,Temporary Accommodation,"£2,525.22"
8001721895,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,520.97"
1900797462,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man","£2,520.00"
5201123936,CURL LA TOURELLE ARCHITECTS,"Construction, Property and Fac Man","£2,520.00"
8001726791,HILLCREST CARE SERVICES LTD,Children and Education,"£2,520.00"
5201130257,COMPACT STORAGE LIMITED,"Construction, Property and Fac Man","£2,519.60"
8001711021,YOUTH JUSTICE BOARD FOR ENGLAND & W,Children and Education,"£2,512.00"
8001717074,HOLMWOOD HOUSE NURSING HOME,Temporary Accommodation,"£2,511.09"
8001696129,STIRLING PARK RESIDENTIAL HOME,Temporary Accommodation,"£2,510.83"
8001706321,PAULINE HOGAN T/A STIRLINGPARK CARE,Temporary Accommodation,"£2,510.83"
8001716597,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£2,508.04"
8001716598,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£2,508.04"
8001716600,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£2,508.04"
8001716603,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£2,508.04"
8001716607,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£2,508.04"
8001716608,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£2,508.04"
8001716609,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£2,508.04"
8001716613,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£2,508.04"
8001716619,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£2,508.04"
8001716646,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£2,508.04"
5201132732,UK POWER NETWORKS (OPERATIONS) LTD,Public Realm,"£2,508.00"
8001718185,CENTRE FOR BETTER HEALTH LTD,Temporary Accommodation,"£2,502.14"
8001719281,CENTRE FOR BETTER HEALTH LTD,Social Care,"£2,502.14"
8001719322,CENTRE FOR BETTER HEALTH LTD,Social Care,"£2,502.14"
8001719372,CENTRE FOR BETTER HEALTH LTD,Social Care,"£2,502.14"
8001719374,CENTRE FOR BETTER HEALTH LTD,Social Care,"£2,502.14"
8001712321,SURECARE ENFIELD,Social Care,"£2,502.08"
1900797021,JOHN MICHAEL PROPERTIES LTD,Temporary Accommodation,"£2,500.00"
8001717148,ROSS WYLD CARE HOME,Temporary Accommodation,"£2,497.32"
8001721914,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,496.83"
8001717069,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£2,496.43"
8001717160,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£2,496.43"
8001717176,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£2,496.43"
8001717194,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£2,496.43"
8001717113,JENCARE HOMES LTD,Temporary Accommodation,"£2,489.26"
8001719445,MAGICARE LTD,Temporary Accommodation,"£2,486.65"
5201130340,HAYS SPECIALIST RECRUITMENT,People and Recruitment,"£2,486.00"
5201130341,HAYS SPECIALIST RECRUITMENT,People and Recruitment,"£2,486.00"
5201131179,HAYS SPECIALIST RECRUITMENT,People and Recruitment,"£2,486.00"
5201131180,HAYS SPECIALIST RECRUITMENT,People and Recruitment,"£2,486.00"
8001696061,FOUR SEASONS 2000 LIMITED,Temporary Accommodation,"£2,485.71"
8001718801,ANDERSEN CARE LIMITED,Social Care,"£2,484.00"
5201130305,ROYAL MAIL GROUP PLC,General,"£2,482.56"
8001725001,SEVACARE (UK) LTD,Social Care,"£2,481.44"
1900798656,NEXT STEP CARE MANAGEMENT LTD,Children and Education,"£2,480.00"
8001718299,CAMDEN LODGE,Temporary Accommodation,"£2,480.00"
8001717175,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£2,478.23"
8001721926,CARE UK COMMUNITY PARTNERSHIPS LTD,Temporary Accommodation,"£2,476.33"
8001715881,MAPLE CARE AND SUPPORT SERVICES LTD,Temporary Accommodation,"£2,476.04"
8001713961,SAPH LTD,Social Care,"£2,474.56"
8001683313,LONDON CARE PLC,Social Care,"£2,473.92"
8001683874,LONDON CARE PLC,Social Care,"£2,472.24"
8001707801,LIFEWAYS COMMUNITY CARE LTD,Social Care,"£2,470.44"
8001696126,SPRINGDENE NURSING & CARE HOMES LTD,Temporary Accommodation,"£2,468.88"
